   1.5833000e-02	   4.1671032e+03	   1.9631400e+03	   2.9799300e+03	   5.2836943e+01	
   1.5972100e-02	   4.1510826e+03	   1.9527000e+03	   2.9639000e+03	   5.2223130e+01	
   1.6112400e-02	   4.1349577e+03	   1.9422800e+03	   2.9478700e+03	   5.1633462e+01	
   1.6254000e-02	   4.1186220e+03	   1.9319100e+03	   2.9322600e+03	   5.1070147e+01	
   1.6396800e-02	   4.1019785e+03	   1.9215100e+03	   2.9163800e+03	   5.0535510e+01	
   1.6540900e-02	   4.0849968e+03	   1.9111100e+03	   2.9006100e+03	   5.0025536e+01	
   1.6686200e-02	   4.0675496e+03	   1.9006700e+03	   2.8847400e+03	   4.9535778e+01	
   1.6832800e-02	   4.0495695e+03	   1.8901600e+03	   2.8688200e+03	   4.9070445e+01	
   1.6980700e-02	   4.0310103e+03	   1.8795900e+03	   2.8527000e+03	   4.8639122e+01	
   1.7129900e-02	   4.0117931e+03	   1.8689300e+03	   2.8368900e+03	   4.8245120e+01	
   1.7280400e-02	   3.9918539e+03	   1.8581500e+03	   2.8204300e+03	   4.7886177e+01	
   1.7432300e-02	   3.9711260e+03	   1.8472600e+03	   2.8042600e+03	   4.7556243e+01	
   1.7585400e-02	   3.9495710e+03	   1.8362200e+03	   2.7875700e+03	   4.7256623e+01	
   1.7740000e-02	   3.9270986e+03	   1.8250400e+03	   2.7709800e+03	   4.6990281e+01	
   1.7895800e-02	   3.9037500e+03	   1.8137000e+03	   2.7540500e+03	   4.6756554e+01	
   1.8053100e-02	   3.8793967e+03	   1.8021700e+03	   2.7370600e+03	   4.6555136e+01	
   1.8211700e-02	   3.8540518e+03	   1.7904800e+03	   2.7196400e+03	   4.6384921e+01	
   1.8371700e-02	   3.8277136e+03	   1.7785800e+03	   2.7020700e+03	   4.6246681e+01	
   1.8533100e-02	   3.8003365e+03	   1.7664900e+03	   2.6844200e+03	   4.6141658e+01	
   1.8696000e-02	   3.7719204e+03	   1.7542000e+03	   2.6664000e+03	   4.6072255e+01	
   1.8860200e-02	   3.7424906e+03	   1.7417000e+03	   2.6480400e+03	   4.6035678e+01	
